gridID,poly
763,"POLYGON ((-75 60, -70 60, -70 55, -75 55, -75 60))"
764,"POLYGON ((-75 55, -70 55, -70 50, -75 50, -75 55))"
765,"POLYGON ((-75 50, -70 50, -70 45, -75 45, -75 50))"
766,"POLYGON ((-75 45, -70 45, -70 40, -75 40, -75 45))"
767,"POLYGON ((-75 40, -70 40, -70 35, -75 35, -75 40))"
768,"POLYGON ((-75 35, -70 35, -70 30, -75 30, -75 35))"
769,"POLYGON ((-75 30, -70 30, -70 25, -75 25, -75 30))"
770,"POLYGON ((-75 25, -70 25, -70 20, -75 20, -75 25))"
771,"POLYGON ((-75 20, -70 20, -70 15, -75 15, -75 20))"
772,"POLYGON ((-75 15, -70 15, -70 10, -75 10, -75 15))"
773,"POLYGON ((-75 10, -70 10, -70 5, -75 5, -75 10))"
774,"POLYGON ((-75 5, -70 5, -70 0, -75 0, -75 5))"
775,"POLYGON ((-75 0, -70 0, -70 -5, -75 -5, -75 0))"
776,"POLYGON ((-75 -5, -70 -5, -70 -10, -75 -10, -75 -5))"
777,"POLYGON ((-75 -10, -70 -10, -70 -15, -75 -15, -75 -10))"
778,"POLYGON ((-75 -15, -70 -15, -70 -20, -75 -20, -75 -15))"
779,"POLYGON ((-75 -20, -70 -20, -70 -25, -75 -25, -75 -20))"
780,"POLYGON ((-75 -25, -70 -25, -70 -30, -75 -30, -75 -25))"
781,"POLYGON ((-75 -30, -70 -30, -70 -35, -75 -35, -75 -30))"
782,"POLYGON ((-75 -35, -70 -35, -70 -40, -75 -40, -75 -35))"
783,"POLYGON ((-75 -40, -70 -40, -70 -45, -75 -45, -75 -40))"
784,"POLYGON ((-75 -45, -70 -45, -70 -50, -75 -50, -75 -45))"
785,"POLYGON ((-75 -50, -70 -50, -70 -55, -75 -55, -75 -50))"
786,"POLYGON ((-75 -55, -70 -55, -70 -60, -75 -60, -75 -55))"
787,"POLYGON ((-75 -60, -70 -60, -70 -65, -75 -65, -75 -60))"
788,"POLYGON ((-75 -65, -70 -65, -70 -70, -75 -70, -75 -65))"
789,"POLYGON ((-75 -70, -70 -70, -70 -75, -75 -75, -75 -70))"
790,"POLYGON ((-75 -75, -70 -75, -70 -80, -75 -80, -75 -75))"
791,"POLYGON ((-75 -80, -70 -80, -70 -85, -75 -85, -75 -80))"
792,"POLYGON ((-75 -85, -70 -85, -70 -90, -75 -90, -75 -85))"
793,"POLYGON ((-70 90, -65 90, -65 85, -70 85, -70 90))"
794,"POLYGON ((-70 85, -65 85, -65 80, -70 80, -70 85))"
795,"POLYGON ((-70 80, -65 80, -65 75, -70 75, -70 80))"
796,"POLYGON ((-70 75, -65 75, -65 70, -70 70, -70 75))"
797,"POLYGON ((-70 70, -65 70, -65 65, -70 65, -70 70))"
798,"POLYGON ((-70 65, -65 65, -65 60, -70 60, -70 65))"
799,"POLYGON ((-70 60, -65 60, -65 55, -70 55, -70 60))"
800,"POLYGON ((-70 55, -65 55, -65 50, -70 50, -70 55))"
801,"POLYGON ((-70 50, -65 50, -65 45, -70 45, -70 50))"
802,"POLYGON ((-70 45, -65 45, -65 40, -70 40, -70 45))"
803,"POLYGON ((-70 40, -65 40, -65 35, -70 35, -70 40))"
804,"POLYGON ((-70 35, -65 35, -65 30, -70 30, -70 35))"
805,"POLYGON ((-70 30, -65 30, -65 25, -70 25, -70 30))"
806,"POLYGON ((-70 25, -65 25, -65 20, -70 20, -70 25))"
807,"POLYGON ((-70 20, -65 20, -65 15, -70 15, -70 20))"
808,"POLYGON ((-70 15, -65 15, -65 10, -70 10, -70 15))"
809,"POLYGON ((-70 10, -65 10, -65 5, -70 5, -70 10))"
810,"POLYGON ((-70 5, -65 5, -65 0, -70 0, -70 5))"
811,"POLYGON ((-70 0, -65 0, -65 -5, -70 -5, -70 0))"
812,"POLYGON ((-70 -5, -65 -5, -65 -10, -70 -10, -70 -5))"
813,"POLYGON ((-70 -10, -65 -10, -65 -15, -70 -15, -70 -10))"
814,"POLYGON ((-70 -15, -65 -15, -65 -20, -70 -20, -70 -15))"
815,"POLYGON ((-70 -20, -65 -20, -65 -25, -70 -25, -70 -20))"
816,"POLYGON ((-70 -25, -65 -25, -65 -30, -70 -30, -70 -25))"
817,"POLYGON ((-70 -30, -65 -30, -65 -35, -70 -35, -70 -30))"
818,"POLYGON ((-70 -35, -65 -35, -65 -40, -70 -40, -70 -35))"
819,"POLYGON ((-70 -40, -65 -40, -65 -45, -70 -45, -70 -40))"
820,"POLYGON ((-70 -45, -65 -45, -65 -50, -70 -50, -70 -45))"
821,"POLYGON ((-70 -50, -65 -50, -65 -55, -70 -55, -70 -50))"
822,"POLYGON ((-70 -55, -65 -55, -65 -60, -70 -60, -70 -55))"
823,"POLYGON ((-70 -60, -65 -60, -65 -65, -70 -65, -70 -60))"
824,"POLYGON ((-70 -65, -65 -65, -65 -70, -70 -70, -70 -65))"
825,"POLYGON ((-70 -70, -65 -70, -65 -75, -70 -75, -70 -70))"
826,"POLYGON ((-70 -75, -65 -75, -65 -80, -70 -80, -70 -75))"
827,"POLYGON ((-70 -80, -65 -80, -65 -85, -70 -85, -70 -80))"
828,"POLYGON ((-70 -85, -65 -85, -65 -90, -70 -90, -70 -85))"
829,"POLYGON ((-65 90, -60 90, -60 85, -65 85, -65 90))"
830,"POLYGON ((-65 85, -60 85, -60 80, -65 80, -65 85))"
831,"POLYGON ((-65 80, -60 80, -60 75, -65 75, -65 80))"
832,"POLYGON ((-65 75, -60 75, -60 70, -65 70, -65 75))"
833,"POLYGON ((-65 70, -60 70, -60 65, -65 65, -65 70))"
834,"POLYGON ((-65 65, -60 65, -60 60, -65 60, -65 65))"
835,"POLYGON ((-65 60, -60 60, -60 55, -65 55, -65 60))"
836,"POLYGON ((-65 55, -60 55, -60 50, -65 50, -65 55))"
837,"POLYGON ((-65 50, -60 50, -60 45, -65 45, -65 50))"
838,"POLYGON ((-65 45, -60 45, -60 40, -65 40, -65 45))"
839,"POLYGON ((-65 40, -60 40, -60 35, -65 35, -65 40))"
840,"POLYGON ((-65 35, -60 35, -60 30, -65 30, -65 35))"
841,"POLYGON ((-65 30, -60 30, -60 25, -65 25, -65 30))"
842,"POLYGON ((-65 25, -60 25, -60 20, -65 20, -65 25))"
843,"POLYGON ((-65 20, -60 20, -60 15, -65 15, -65 20))"
844,"POLYGON ((-65 15, -60 15, -60 10, -65 10, -65 15))"
845,"POLYGON ((-65 10, -60 10, -60 5, -65 5, -65 10))"
846,"POLYGON ((-65 5, -60 5, -60 0, -65 0, -65 5))"
847,"POLYGON ((-65 0, -60 0, -60 -5, -65 -5, -65 0))"
848,"POLYGON ((-65 -5, -60 -5, -60 -10, -65 -10, -65 -5))"
849,"POLYGON ((-65 -10, -60 -10, -60 -15, -65 -15, -65 -10))"
850,"POLYGON ((-65 -15, -60 -15, -60 -20, -65 -20, -65 -15))"
851,"POLYGON ((-65 -20, -60 -20, -60 -25, -65 -25, -65 -20))"
852,"POLYGON ((-65 -25, -60 -25, -60 -30, -65 -30, -65 -25))"
853,"POLYGON ((-65 -30, -60 -30, -60 -35, -65 -35, -65 -30))"
854,"POLYGON ((-65 -35, -60 -35, -60 -40, -65 -40, -65 -35))"
855,"POLYGON ((-65 -40, -60 -40, -60 -45, -65 -45, -65 -40))"
856,"POLYGON ((-65 -45, -60 -45, -60 -50, -65 -50, -65 -45))"
857,"POLYGON ((-65 -50, -60 -50, -60 -55, -65 -55, -65 -50))"
858,"POLYGON ((-65 -55, -60 -55, -60 -60, -65 -60, -65 -55))"
859,"POLYGON ((-65 -60, -60 -60, -60 -65, -65 -65, -65 -60))"
860,"POLYGON ((-65 -65, -60 -65, -60 -70, -65 -70, -65 -65))"
861,"POLYGON ((-65 -70, -60 -70, -60 -75, -65 -75, -65 -70))"
862,"POLYGON ((-65 -75, -60 -75, -60 -80, -65 -80, -65 -75))"
863,"POLYGON ((-65 -80, -60 -80, -60 -85, -65 -85, -65 -80))"
864,"POLYGON ((-65 -85, -60 -85, -60 -90, -65 -90, -65 -85))"
865,"POLYGON ((-60 90, -55 90, -55 85, -60 85, -60 90))"
866,"POLYGON ((-60 85, -55 85, -55 80, -60 80, -60 85))"
867,"POLYGON ((-60 80, -55 80, -55 75, -60 75, -60 80))"
868,"POLYGON ((-60 75, -55 75, -55 70, -60 70, -60 75))"
869,"POLYGON ((-60 70, -55 70, -55 65, -60 65, -60 70))"
870,"POLYGON ((-60 65, -55 65, -55 60, -60 60, -60 65))"
871,"POLYGON ((-60 60, -55 60, -55 55, -60 55, -60 60))"
872,"POLYGON ((-60 55, -55 55, -55 50, -60 50, -60 55))"
873,"POLYGON ((-60 50, -55 50, -55 45, -60 45, -60 50))"
874,"POLYGON ((-60 45, -55 45, -55 40, -60 40, -60 45))"
875,"POLYGON ((-60 40, -55 40, -55 35, -60 35, -60 40))"
876,"POLYGON ((-60 35, -55 35, -55 30, -60 30, -60 35))"
877,"POLYGON ((-60 30, -55 30, -55 25, -60 25, -60 30))"
878,"POLYGON ((-60 25, -55 25, -55 20, -60 20, -60 25))"
879,"POLYGON ((-60 20, -55 20, -55 15, -60 15, -60 20))"
880,"POLYGON ((-60 15, -55 15, -55 10, -60 10, -60 15))"
881,"POLYGON ((-60 10, -55 10, -55 5, -60 5, -60 10))"
882,"POLYGON ((-60 5, -55 5, -55 0, -60 0, -60 5))"
883,"POLYGON ((-60 0, -55 0, -55 -5, -60 -5, -60 0))"
884,"POLYGON ((-60 -5, -55 -5, -55 -10, -60 -10, -60 -5))"
885,"POLYGON ((-60 -10, -55 -10, -55 -15, -60 -15, -60 -10))"
886,"POLYGON ((-60 -15, -55 -15, -55 -20, -60 -20, -60 -15))"
887,"POLYGON ((-60 -20, -55 -20, -55 -25, -60 -25, -60 -20))"
888,"POLYGON ((-60 -25, -55 -25, -55 -30, -60 -30, -60 -25))"
889,"POLYGON ((-60 -30, -55 -30, -55 -35, -60 -35, -60 -30))"
890,"POLYGON ((-60 -35, -55 -35, -55 -40, -60 -40, -60 -35))"
891,"POLYGON ((-60 -40, -55 -40, -55 -45, -60 -45, -60 -40))"
892,"POLYGON ((-60 -45, -55 -45, -55 -50, -60 -50, -60 -45))"
893,"POLYGON ((-60 -50, -55 -50, -55 -55, -60 -55, -60 -50))"
894,"POLYGON ((-60 -55, -55 -55, -55 -60, -60 -60, -60 -55))"
895,"POLYGON ((-60 -60, -55 -60, -55 -65, -60 -65, -60 -60))"
896,"POLYGON ((-60 -65, -55 -65, -55 -70, -60 -70, -60 -65))"
897,"POLYGON ((-60 -70, -55 -70, -55 -75, -60 -75, -60 -70))"
898,"POLYGON ((-60 -75, -55 -75, -55 -80, -60 -80, -60 -75))"
899,"POLYGON ((-60 -80, -55 -80, -55 -85, -60 -85, -60 -80))"
900,"POLYGON ((-60 -85, -55 -85, -55 -90, -60 -90, -60 -85))"
901,"POLYGON ((-55 90, -50 90, -50 85, -55 85, -55 90))"
902,"POLYGON ((-55 85, -50 85, -50 80, -55 80, -55 85))"
903,"POLYGON ((-55 80, -50 80, -50 75, -55 75, -55 80))"
904,"POLYGON ((-55 75, -50 75, -50 70, -55 70, -55 75))"
905,"POLYGON ((-55 70, -50 70, -50 65, -55 65, -55 70))"
906,"POLYGON ((-55 65, -50 65, -50 60, -55 60, -55 65))"
907,"POLYGON ((-55 60, -50 60, -50 55, -55 55, -55 60))"
908,"POLYGON ((-55 55, -50 55, -50 50, -55 50, -55 55))"
909,"POLYGON ((-55 50, -50 50, -50 45, -55 45, -55 50))"
910,"POLYGON ((-55 45, -50 45, -50 40, -55 40, -55 45))"
911,"POLYGON ((-55 40, -50 40, -50 35, -55 35, -55 40))"
912,"POLYGON ((-55 35, -50 35, -50 30, -55 30, -55 35))"
913,"POLYGON ((-55 30, -50 30, -50 25, -55 25, -55 30))"
914,"POLYGON ((-55 25, -50 25, -50 20, -55 20, -55 25))"
915,"POLYGON ((-55 20, -50 20, -50 15, -55 15, -55 20))"
916,"POLYGON ((-55 15, -50 15, -50 10, -55 10, -55 15))"
917,"POLYGON ((-55 10, -50 10, -50 5, -55 5, -55 10))"
918,"POLYGON ((-55 5, -50 5, -50 0, -55 0, -55 5))"
919,"POLYGON ((-55 0, -50 0, -50 -5, -55 -5, -55 0))"
920,"POLYGON ((-55 -5, -50 -5, -50 -10, -55 -10, -55 -5))"
921,"POLYGON ((-55 -10, -50 -10, -50 -15, -55 -15, -55 -10))"
922,"POLYGON ((-55 -15, -50 -15, -50 -20, -55 -20, -55 -15))"
923,"POLYGON ((-55 -20, -50 -20, -50 -25, -55 -25, -55 -20))"
924,"POLYGON ((-55 -25, -50 -25, -50 -30, -55 -30, -55 -25))"
925,"POLYGON ((-55 -30, -50 -30, -50 -35, -55 -35, -55 -30))"
926,"POLYGON ((-55 -35, -50 -35, -50 -40, -55 -40, -55 -35))"
927,"POLYGON ((-55 -40, -50 -40, -50 -45, -55 -45, -55 -40))"
928,"POLYGON ((-55 -45, -50 -45, -50 -50, -55 -50, -55 -45))"
929,"POLYGON ((-55 -50, -50 -50, -50 -55, -55 -55, -55 -50))"
930,"POLYGON ((-55 -55, -50 -55, -50 -60, -55 -60, -55 -55))"
931,"POLYGON ((-55 -60, -50 -60, -50 -65, -55 -65, -55 -60))"
932,"POLYGON ((-55 -65, -50 -65, -50 -70, -55 -70, -55 -65))"
933,"POLYGON ((-55 -70, -50 -70, -50 -75, -55 -75, -55 -70))"
934,"POLYGON ((-55 -75, -50 -75, -50 -80, -55 -80, -55 -75))"
935,"POLYGON ((-55 -80, -50 -80, -50 -85, -55 -85, -55 -80))"
936,"POLYGON ((-55 -85, -50 -85, -50 -90, -55 -90, -55 -85))"
937,"POLYGON ((-50 90, -45 90, -45 85, -50 85, -50 90))"
938,"POLYGON ((-50 85, -45 85, -45 80, -50 80, -50 85))"
939,"POLYGON ((-50 80, -45 80, -45 75, -50 75, -50 80))"
940,"POLYGON ((-50 75, -45 75, -45 70, -50 70, -50 75))"
941,"POLYGON ((-50 70, -45 70, -45 65, -50 65, -50 70))"
942,"POLYGON ((-50 65, -45 65, -45 60, -50 60, -50 65))"
943,"POLYGON ((-50 60, -45 60, -45 55, -50 55, -50 60))"
944,"POLYGON ((-50 55, -45 55, -45 50, -50 50, -50 55))"
945,"POLYGON ((-50 50, -45 50, -45 45, -50 45, -50 50))"
946,"POLYGON ((-50 45, -45 45, -45 40, -50 40, -50 45))"
947,"POLYGON ((-50 40, -45 40, -45 35, -50 35, -50 40))"
948,"POLYGON ((-50 35, -45 35, -45 30, -50 30, -50 35))"
949,"POLYGON ((-50 30, -45 30, -45 25, -50 25, -50 30))"
950,"POLYGON ((-50 25, -45 25, -45 20, -50 20, -50 25))"
951,"POLYGON ((-50 20, -45 20, -45 15, -50 15, -50 20))"
952,"POLYGON ((-50 15, -45 15, -45 10, -50 10, -50 15))"
953,"POLYGON ((-50 10, -45 10, -45 5, -50 5, -50 10))"
954,"POLYGON ((-50 5, -45 5, -45 0, -50 0, -50 5))"
955,"POLYGON ((-50 0, -45 0, -45 -5, -50 -5, -50 0))"
956,"POLYGON ((-50 -5, -45 -5, -45 -10, -50 -10, -50 -5))"
957,"POLYGON ((-50 -10, -45 -10, -45 -15, -50 -15, -50 -10))"
958,"POLYGON ((-50 -15, -45 -15, -45 -20, -50 -20, -50 -15))"
959,"POLYGON ((-50 -20, -45 -20, -45 -25, -50 -25, -50 -20))"
960,"POLYGON ((-50 -25, -45 -25, -45 -30, -50 -30, -50 -25))"
961,"POLYGON ((-50 -30, -45 -30, -45 -35, -50 -35, -50 -30))"
962,"POLYGON ((-50 -35, -45 -35, -45 -40, -50 -40, -50 -35))"
963,"POLYGON ((-50 -40, -45 -40, -45 -45, -50 -45, -50 -40))"
964,"POLYGON ((-50 -45, -45 -45, -45 -50, -50 -50, -50 -45))"
965,"POLYGON ((-50 -50, -45 -50, -45 -55, -50 -55, -50 -50))"
966,"POLYGON ((-50 -55, -45 -55, -45 -60, -50 -60, -50 -55))"
967,"POLYGON ((-50 -60, -45 -60, -45 -65, -50 -65, -50 -60))"
968,"POLYGON ((-50 -65, -45 -65, -45 -70, -50 -70, -50 -65))"
969,"POLYGON ((-50 -70, -45 -70, -45 -75, -50 -75, -50 -70))"
970,"POLYGON ((-50 -75, -45 -75, -45 -80, -50 -80, -50 -75))"
971,"POLYGON ((-50 -80, -45 -80, -45 -85, -50 -85, -50 -80))"
972,"POLYGON ((-50 -85, -45 -85, -45 -90, -50 -90, -50 -85))"
973,"POLYGON ((-45 90, -40 90, -40 85, -45 85, -45 90))"
974,"POLYGON ((-45 85, -40 85, -40 80, -45 80, -45 85))"
975,"POLYGON ((-45 80, -40 80, -40 75, -45 75, -45 80))"
976,"POLYGON ((-45 75, -40 75, -40 70, -45 70, -45 75))"
977,"POLYGON ((-45 70, -40 70, -40 65, -45 65, -45 70))"
978,"POLYGON ((-45 65, -40 65, -40 60, -45 60, -45 65))"
979,"POLYGON ((-45 60, -40 60, -40 55, -45 55, -45 60))"
980,"POLYGON ((-45 55, -40 55, -40 50, -45 50, -45 55))"
981,"POLYGON ((-45 50, -40 50, -40 45, -45 45, -45 50))"
982,"POLYGON ((-45 45, -40 45, -40 40, -45 40, -45 45))"
983,"POLYGON ((-45 40, -40 40, -40 35, -45 35, -45 40))"
984,"POLYGON ((-45 35, -40 35, -40 30, -45 30, -45 35))"
985,"POLYGON ((-45 30, -40 30, -40 25, -45 25, -45 30))"
986,"POLYGON ((-45 25, -40 25, -40 20, -45 20, -45 25))"
987,"POLYGON ((-45 20, -40 20, -40 15, -45 15, -45 20))"
988,"POLYGON ((-45 15, -40 15, -40 10, -45 10, -45 15))"
989,"POLYGON ((-45 10, -40 10, -40 5, -45 5, -45 10))"
990,"POLYGON ((-45 5, -40 5, -40 0, -45 0, -45 5))"
991,"POLYGON ((-45 0, -40 0, -40 -5, -45 -5, -45 0))"
992,"POLYGON ((-45 -5, -40 -5, -40 -10, -45 -10, -45 -5))"
993,"POLYGON ((-45 -10, -40 -10, -40 -15, -45 -15, -45 -10))"
994,"POLYGON ((-45 -15, -40 -15, -40 -20, -45 -20, -45 -15))"
995,"POLYGON ((-45 -20, -40 -20, -40 -25, -45 -25, -45 -20))"
996,"POLYGON ((-45 -25, -40 -25, -40 -30, -45 -30, -45 -25))"
997,"POLYGON ((-45 -30, -40 -30, -40 -35, -45 -35, -45 -30))"
998,"POLYGON ((-45 -35, -40 -35, -40 -40, -45 -40, -45 -35))"
999,"POLYGON ((-45 -40, -40 -40, -40 -45, -45 -45, -45 -40))"
1000,"POLYGON ((-45 -45, -40 -45, -40 -50, -45 -50, -45 -45))"
1001,"POLYGON ((-45 -50, -40 -50, -40 -55, -45 -55, -45 -50))"
1002,"POLYGON ((-45 -55, -40 -55, -40 -60, -45 -60, -45 -55))"
1003,"POLYGON ((-45 -60, -40 -60, -40 -65, -45 -65, -45 -60))"
1004,"POLYGON ((-45 -65, -40 -65, -40 -70, -45 -70, -45 -65))"
1005,"POLYGON ((-45 -70, -40 -70, -40 -75, -45 -75, -45 -70))"
1006,"POLYGON ((-45 -75, -40 -75, -40 -80, -45 -80, -45 -75))"
1007,"POLYGON ((-45 -80, -40 -80, -40 -85, -45 -85, -45 -80))"
1008,"POLYGON ((-45 -85, -40 -85, -40 -90, -45 -90, -45 -85))"
1009,"POLYGON ((-40 90, -35 90, -35 85, -40 85, -40 90))"
1010,"POLYGON ((-40 85, -35 85, -35 80, -40 80, -40 85))"
1011,"POLYGON ((-40 80, -35 80, -35 75, -40 75, -40 80))"
1012,"POLYGON ((-40 75, -35 75, -35 70, -40 70, -40 75))"
1013,"POLYGON ((-40 70, -35 70, -35 65, -40 65, -40 70))"
1014,"POLYGON ((-40 65, -35 65, -35 60, -40 60, -40 65))"
1015,"POLYGON ((-40 60, -35 60, -35 55, -40 55, -40 60))"
1016,"POLYGON ((-40 55, -35 55, -35 50, -40 50, -40 55))"
1017,"POLYGON ((-40 50, -35 50, -35 45, -40 45, -40 50))"
1018,"POLYGON ((-40 45, -35 45, -35 40, -40 40, -40 45))"
1019,"POLYGON ((-40 40, -35 40, -35 35, -40 35, -40 40))"
1020,"POLYGON ((-40 35, -35 35, -35 30, -40 30, -40 35))"
1021,"POLYGON ((-40 30, -35 30, -35 25, -40 25, -40 30))"
1022,"POLYGON ((-40 25, -35 25, -35 20, -40 20, -40 25))"
1023,"POLYGON ((-40 20, -35 20, -35 15, -40 15, -40 20))"
1024,"POLYGON ((-40 15, -35 15, -35 10, -40 10, -40 15))"
1025,"POLYGON ((-40 10, -35 10, -35 5, -40 5, -40 10))"
1026,"POLYGON ((-40 5, -35 5, -35 0, -40 0, -40 5))"
1027,"POLYGON ((-40 0, -35 0, -35 -5, -40 -5, -40 0))"
1028,"POLYGON ((-40 -5, -35 -5, -35 -10, -40 -10, -40 -5))"
1029,"POLYGON ((-40 -10, -35 -10, -35 -15, -40 -15, -40 -10))"
1030,"POLYGON ((-40 -15, -35 -15, -35 -20, -40 -20, -40 -15))"
1031,"POLYGON ((-40 -20, -35 -20, -35 -25, -40 -25, -40 -20))"
1032,"POLYGON ((-40 -25, -35 -25, -35 -30, -40 -30, -40 -25))"
1033,"POLYGON ((-40 -30, -35 -30, -35 -35, -40 -35, -40 -30))"
1034,"POLYGON ((-40 -35, -35 -35, -35 -40, -40 -40, -40 -35))"
1035,"POLYGON ((-40 -40, -35 -40, -35 -45, -40 -45, -40 -40))"
1036,"POLYGON ((-40 -45, -35 -45, -35 -50, -40 -50, -40 -45))"
1037,"POLYGON ((-40 -50, -35 -50, -35 -55, -40 -55, -40 -50))"
1038,"POLYGON ((-40 -55, -35 -55, -35 -60, -40 -60, -40 -55))"
1039,"POLYGON ((-40 -60, -35 -60, -35 -65, -40 -65, -40 -60))"
1040,"POLYGON ((-40 -65, -35 -65, -35 -70, -40 -70, -40 -65))"
1041,"POLYGON ((-40 -70, -35 -70, -35 -75, -40 -75, -40 -70))"
1042,"POLYGON ((-40 -75, -35 -75, -35 -80, -40 -80, -40 -75))"
1043,"POLYGON ((-40 -80, -35 -80, -35 -85, -40 -85, -40 -80))"
1044,"POLYGON ((-40 -85, -35 -85, -35 -90, -40 -90, -40 -85))"
1045,"POLYGON ((-35 90, -30 90, -30 85, -35 85, -35 90))"
1046,"POLYGON ((-35 85, -30 85, -30 80, -35 80, -35 85))"
1047,"POLYGON ((-35 80, -30 80, -30 75, -35 75, -35 80))"
1048,"POLYGON ((-35 75, -30 75, -30 70, -35 70, -35 75))"
1049,"POLYGON ((-35 70, -30 70, -30 65, -35 65, -35 70))"
1050,"POLYGON ((-35 65, -30 65, -30 60, -35 60, -35 65))"
1051,"POLYGON ((-35 60, -30 60, -30 55, -35 55, -35 60))"
1052,"POLYGON ((-35 55, -30 55, -30 50, -35 50, -35 55))"
1053,"POLYGON ((-35 50, -30 50, -30 45, -35 45, -35 50))"
1054,"POLYGON ((-35 45, -30 45, -30 40, -35 40, -35 45))"
1055,"POLYGON ((-35 40, -30 40, -30 35, -35 35, -35 40))"
1056,"POLYGON ((-35 35, -30 35, -30 30, -35 30, -35 35))"
1057,"POLYGON ((-35 30, -30 30, -30 25, -35 25, -35 30))"
1058,"POLYGON ((-35 25, -30 25, -30 20, -35 20, -35 25))"
1059,"POLYGON ((-35 20, -30 20, -30 15, -35 15, -35 20))"
1060,"POLYGON ((-35 15, -30 15, -30 10, -35 10, -35 15))"
1061,"POLYGON ((-35 10, -30 10, -30 5, -35 5, -35 10))"
1062,"POLYGON ((-35 5, -30 5, -30 0, -35 0, -35 5))"
1063,"POLYGON ((-35 0, -30 0, -30 -5, -35 -5, -35 0))"
1064,"POLYGON ((-35 -5, -30 -5, -30 -10, -35 -10, -35 -5))"
1065,"POLYGON ((-35 -10, -30 -10, -30 -15, -35 -15, -35 -10))"
1066,"POLYGON ((-35 -15, -30 -15, -30 -20, -35 -20, -35 -15))"
1067,"POLYGON ((-35 -20, -30 -20, -30 -25, -35 -25, -35 -20))"
1068,"POLYGON ((-35 -25, -30 -25, -30 -30, -35 -30, -35 -25))"
1069,"POLYGON ((-35 -30, -30 -30, -30 -35, -35 -35, -35 -30))"
1070,"POLYGON ((-35 -35, -30 -35, -30 -40, -35 -40, -35 -35))"
1071,"POLYGON ((-35 -40, -30 -40, -30 -45, -35 -45, -35 -40))"
1072,"POLYGON ((-35 -45, -30 -45, -30 -50, -35 -50, -35 -45))"
1073,"POLYGON ((-35 -50, -30 -50, -30 -55, -35 -55, -35 -50))"
1074,"POLYGON ((-35 -55, -30 -55, -30 -60, -35 -60, -35 -55))"
1075,"POLYGON ((-35 -60, -30 -60, -30 -65, -35 -65, -35 -60))"
1076,"POLYGON ((-35 -65, -30 -65, -30 -70, -35 -70, -35 -65))"
1077,"POLYGON ((-35 -70, -30 -70, -30 -75, -35 -75, -35 -70))"
1078,"POLYGON ((-35 -75, -30 -75, -30 -80, -35 -80, -35 -75))"
1079,"POLYGON ((-35 -80, -30 -80, -30 -85, -35 -85, -35 -80))"
1080,"POLYGON ((-35 -85, -30 -85, -30 -90, -35 -90, -35 -85))"
1081,"POLYGON ((-30 90, -25 90, -25 85, -30 85, -30 90))"
1082,"POLYGON ((-30 85, -25 85, -25 80, -30 80, -30 85))"
1083,"POLYGON ((-30 80, -25 80, -25 75, -30 75, -30 80))"
1084,"POLYGON ((-30 75, -25 75, -25 70, -30 70, -30 75))"
1085,"POLYGON ((-30 70, -25 70, -25 65, -30 65, -30 70))"
1086,"POLYGON ((-30 65, -25 65, -25 60, -30 60, -30 65))"
1087,"POLYGON ((-30 60, -25 60, -25 55, -30 55, -30 60))"
1088,"POLYGON ((-30 55, -25 55, -25 50, -30 50, -30 55))"
1089,"POLYGON ((-30 50, -25 50, -25 45, -30 45, -30 50))"
1090,"POLYGON ((-30 45, -25 45, -25 40, -30 40, -30 45))"
1091,"POLYGON ((-30 40, -25 40, -25 35, -30 35, -30 40))"
1092,"POLYGON ((-30 35, -25 35, -25 30, -30 30, -30 35))"
1093,"POLYGON ((-30 30, -25 30, -25 25, -30 25, -30 30))"
1094,"POLYGON ((-30 25, -25 25, -25 20, -30 20, -30 25))"
1095,"POLYGON ((-30 20, -25 20, -25 15, -30 15, -30 20))"
1096,"POLYGON ((-30 15, -25 15, -25 10, -30 10, -30 15))"
1097,"POLYGON ((-30 10, -25 10, -25 5, -30 5, -30 10))"
1098,"POLYGON ((-30 5, -25 5, -25 0, -30 0, -30 5))"
1099,"POLYGON ((-30 0, -25 0, -25 -5, -30 -5, -30 0))"
1100,"POLYGON ((-30 -5, -25 -5, -25 -10, -30 -10, -30 -5))"
1101,"POLYGON ((-30 -10, -25 -10, -25 -15, -30 -15, -30 -10))"
1102,"POLYGON ((-30 -15, -25 -15, -25 -20, -30 -20, -30 -15))"
1103,"POLYGON ((-30 -20, -25 -20, -25 -25, -30 -25, -30 -20))"
1104,"POLYGON ((-30 -25, -25 -25, -25 -30, -30 -30, -30 -25))"
1105,"POLYGON ((-30 -30, -25 -30, -25 -35, -30 -35, -30 -30))"
1106,"POLYGON ((-30 -35, -25 -35, -25 -40, -30 -40, -30 -35))"
1107,"POLYGON ((-30 -40, -25 -40, -25 -45, -30 -45, -30 -40))"
1108,"POLYGON ((-30 -45, -25 -45, -25 -50, -30 -50, -30 -45))"
1109,"POLYGON ((-30 -50, -25 -50, -25 -55, -30 -55, -30 -50))"
1110,"POLYGON ((-30 -55, -25 -55, -25 -60, -30 -60, -30 -55))"
1111,"POLYGON ((-30 -60, -25 -60, -25 -65, -30 -65, -30 -60))"
1112,"POLYGON ((-30 -65, -25 -65, -25 -70, -30 -70, -30 -65))"
1113,"POLYGON ((-30 -70, -25 -70, -25 -75, -30 -75, -30 -70))"
